MyUnknownColumn,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
262,male,group E,some high school,free/reduced,none,single,never,no,1,school_bus,5 - 10,60,53,50
216,male,group C,some high school,standard,none,single,regularly,no,4,school_bus,5 - 10,61,56,63
535,female,group E,,standard,none,single,regularly,yes,2,private,5 - 10,81,71,71
727,male,group D,some high school,standard,none,single,sometimes,yes,1,school_bus,> 10,69,66,67
975,male,group D,associate's degree,standard,none,divorced,sometimes,yes,5,private,5 - 10,69,65,60
732,female,group B,high school,free/reduced,completed,married,regularly,yes,2,school_bus,< 5,52,67,66
920,female,group D,bachelor's degree,free/reduced,none,single,sometimes,yes,0,school_bus,> 10,77,90,93
441,female,group C,associate's degree,free/reduced,completed,single,sometimes,no,2,private,5 - 10,44,50,54
621,male,group D,associate's degree,free/reduced,completed,married,regularly,yes,4,,> 10,42,46,49
431,male,,some college,standard,completed,married,never,yes,0,school_bus,< 5,78,76,76
266,female,group A,high school,standard,none,single,never,yes,1,school_bus,5 - 10,55,64,64
509,male,group D,some college,standard,completed,divorced,sometimes,yes,0,private,5 - 10,71,64,69
214,female,,associate's degree,free/reduced,none,single,sometimes,yes,1,school_bus,5 - 10,52,64,62
831,female,group B,some college,free/reduced,none,married,regularly,yes,5,school_bus,< 5,40,61,56
199,female,group C,some high school,free/reduced,completed,single,regularly,yes,1,school_bus,5 - 10,46,56,57
120,female,group A,some college,standard,completed,married,sometimes,yes,2,private,< 5,53,66,68
769,female,group C,some high school,free/reduced,none,single,sometimes,yes,1,private,,64,82,77
477,male,group C,some high school,standard,none,married,sometimes,yes,1,private,5 - 10,50,58,50
542,female,group C,high school,standard,none,married,sometimes,yes,3,private,5 - 10,67,73,70
675,female,group D,,standard,none,,,yes,3,school_bus,5 - 10,59,67,67
155,female,group E,high school,free/reduced,,single,regularly,,3,private,5 - 10,61,57,52
945,male,group D,,standard,completed,married,sometimes,yes,3,school_bus,,72,67,72
626,female,group B,some college,standard,none,divorced,never,yes,0,private,5 - 10,57,65,62
865,female,group E,some college,standard,completed,married,never,,4,private,5 - 10,76,77,78
703,female,group E,associate's degree,standard,none,widowed,sometimes,yes,1,private,< 5,82,89,93
280,male,group B,high school,free/reduced,none,married,regularly,no,2,private,5 - 10,31,33,32
657,male,group C,,free/reduced,none,married,regularly,no,4,school_bus,5 - 10,69,60,55
114,female,group B,high school,free/reduced,none,married,sometimes,yes,4,school_bus,> 10,44,48,43
658,female,group C,master's degree,standard,none,married,regularly,yes,1,school_bus,5 - 10,73,79,82
426,male,group C,bachelor's degree,standard,none,married,regularly,yes,2,school_bus,5 - 10,88,84,88
836,female,group B,high school,standard,completed,married,never,no,1,school_bus,< 5,61,77,74
936,male,group D,associate's degree,free/reduced,none,single,sometimes,,0,private,5 - 10,57,53,59
288,male,group D,some college,free/reduced,none,married,sometimes,no,4,,5 - 10,49,51,50
272,male,group E,master's degree,free/reduced,completed,single,never,yes,2,private,5 - 10,73,71,76
849,female,group D,some college,standard,completed,married,sometimes,no,1,private,5 - 10,76,76,82
667,female,group B,master's degree,free/reduced,none,divorced,sometimes,yes,5,school_bus,5 - 10,38,56,53
409,male,group E,some high school,free/reduced,,single,regularly,no,2,,< 5,61,52,52
634,female,group E,associate's degree,standard,none,married,sometimes,no,3,school_bus,5 - 10,86,97,89
374,female,group B,some college,standard,none,married,sometimes,no,7,private,> 10,72,87,86
323,male,group D,associate's degree,standard,none,married,never,yes,1,school_bus,5 - 10,57,52,56
584,male,group B,some college,standard,none,married,regularly,yes,1,private,5 - 10,75,65,62
580,male,group D,bachelor's degree,standard,none,married,regularly,yes,2,,< 5,82,74,68
695,female,group B,master's degree,free/reduced,completed,single,regularly,no,4,school_bus,5 - 10,84,91,97
723,male,group B,,standard,completed,married,never,no,4,private,5 - 10,59,56,50
843,male,group E,some high school,standard,completed,single,regularly,yes,3,school_bus,< 5,56,45,47
240,male,group D,high school,free/reduced,completed,divorced,,yes,1,private,> 10,75,69,67
885,female,group A,high school,standard,completed,divorced,sometimes,yes,1,private,< 5,69,84,79
757,female,group C,associate's degree,standard,completed,divorced,sometimes,no,1,,> 10,79,99,98
824,female,group C,bachelor's degree,standard,completed,married,regularly,yes,3,school_bus,> 10,47,64,71
528,male,group B,some college,free/reduced,none,married,,yes,1,private,< 5,49,49,49
791,male,group D,some college,standard,none,married,sometimes,yes,3,private,5 - 10,73,68,72
868,male,group E,associate's degree,standard,none,married,sometimes,yes,5,private,> 10,85,73,70
675,female,group B,master's degree,free/reduced,completed,single,sometimes,yes,3,school_bus,5 - 10,65,75,78
552,male,group D,some college,free/reduced,completed,single,sometimes,no,3,school_bus,< 5,59,58,61
877,male,group C,bachelor's degree,free/reduced,completed,single,regularly,yes,0,private,5 - 10,80,78,79
881,female,group E,bachelor's degree,standard,completed,single,regularly,no,3,school_bus,< 5,70,69,70
624,female,group C,some college,free/reduced,completed,married,regularly,yes,1,,5 - 10,43,57,57
605,female,group D,some high school,standard,completed,married,sometimes,no,1,private,> 10,81,84,80
404,male,group E,some college,standard,none,divorced,regularly,yes,2,private,> 10,86,79,79
596,female,group B,,free/reduced,completed,married,regularly,yes,2,private,,54,73,74
412,female,group B,some college,free/reduced,none,married,sometimes,no,1,school_bus,5 - 10,75,73,76
334,male,group D,high school,free/reduced,completed,married,sometimes,no,1,school_bus,,74,75,79
619,male,group C,,free/reduced,none,single,sometimes,no,2,private,5 - 10,44,47,43
995,female,group E,associate's degree,free/reduced,completed,married,regularly,no,5,school_bus,> 10,62,66,66
606,female,group E,some high school,standard,none,married,regularly,yes,3,private,< 5,67,61,64
678,male,group B,high school,standard,completed,single,sometimes,yes,3,school_bus,,55,60,57
160,female,group D,some college,standard,none,divorced,never,yes,1,school_bus,5 - 10,77,92,87
927,female,group D,high school,free/reduced,completed,married,sometimes,yes,1,school_bus,> 10,66,61,72
121,male,group D,high school,free/reduced,completed,single,sometimes,no,3,school_bus,> 10,51,55,58
551,male,group C,associate's degree,free/reduced,completed,married,never,no,4,school_bus,,64,66,60
952,female,group A,some high school,standard,none,divorced,regularly,yes,4,school_bus,5 - 10,60,76,69
17,male,group C,some college,standard,none,widowed,never,no,4,school_bus,> 10,64,57,57
860,male,group E,,standard,none,divorced,never,yes,2,private,> 10,99,95,92
723,male,group C,associate's degree,free/reduced,completed,single,sometimes,,1,school_bus,5 - 10,45,49,50
348,male,group C,master's degree,free/reduced,none,divorced,regularly,no,2,private,< 5,75,79,72
494,male,group D,some college,standard,none,married,sometimes,yes,1,,5 - 10,87,84,79
120,male,group C,master's degree,standard,none,single,regularly,yes,0,private,> 10,77,73,68
516,female,group C,bachelor's degree,standard,none,divorced,regularly,no,2,private,< 5,53,68,66
715,male,group D,associate's degree,standard,completed,married,sometimes,yes,2,school_bus,< 5,66,73,77
894,female,group B,some high school,standard,completed,married,sometimes,no,3,private,5 - 10,83,96,93
609,female,group E,master's degree,standard,none,,sometimes,yes,1,school_bus,5 - 10,76,85,85
229,male,group E,associate's degree,standard,completed,single,never,yes,1,school_bus,5 - 10,86,76,71
316,female,group D,associate's degree,standard,completed,divorced,sometimes,no,3,school_bus,> 10,91,100,100
82,male,group D,bachelor's degree,standard,none,single,never,yes,2,school_bus,< 5,65,67,67
397,male,group C,some college,standard,completed,married,regularly,yes,0,school_bus,< 5,91,85,88
504,female,group C,some college,standard,completed,single,sometimes,yes,0,private,5 - 10,60,74,75
798,male,group E,some high school,standard,none,widowed,sometimes,yes,1,,5 - 10,83,60,64
799,female,group D,some college,standard,none,married,regularly,no,3,private,< 5,47,52,56
863,female,group E,associate's degree,standard,none,married,sometimes,no,1,school_bus,< 5,80,87,91
659,male,group B,some college,standard,none,married,regularly,yes,1,private,> 10,83,75,75
827,male,group A,some high school,standard,,married,regularly,yes,5,private,,72,59,58
333,female,group B,some high school,standard,,married,regularly,no,4,school_bus,< 5,83,85,87
312,female,group D,some college,standard,none,married,sometimes,yes,5,private,> 10,65,69,73
198,male,group A,high school,standard,completed,,regularly,yes,1,private,5 - 10,74,80,78
869,male,group B,some college,standard,none,single,sometimes,yes,0,private,5 - 10,68,66,55
953,female,group B,some college,free/reduced,,married,sometimes,yes,2,school_bus,5 - 10,52,66,64
517,male,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,1,private,< 5,59,63,59
151,male,,some college,standard,none,divorced,regularly,yes,2,school_bus,5 - 10,71,58,60
533,female,group D,high school,standard,none,married,,yes,3,,> 10,66,79,82
194,female,group C,,standard,none,married,sometimes,yes,0,private,< 5,64,67,66
92,female,group A,high school,standard,completed,divorced,sometimes,no,1,school_bus,5 - 10,63,70,79
790,female,group B,bachelor's degree,standard,completed,married,sometimes,yes,3,private,5 - 10,72,73,76
842,male,group D,master's degree,free/reduced,,married,sometimes,no,2,private,> 10,48,45,53
860,male,group D,associate's degree,standard,none,divorced,sometimes,no,1,school_bus,5 - 10,70,62,59
490,male,group C,some high school,free/reduced,none,married,regularly,yes,2,private,< 5,40,38,42
496,female,group B,associate's degree,free/reduced,completed,single,regularly,yes,0,school_bus,5 - 10,77,93,90
612,male,group C,some college,standard,none,single,never,no,1,private,> 10,67,61,62
861,female,group C,some high school,free/reduced,none,married,regularly,yes,3,private,< 5,46,49,50
726,female,group B,bachelor's degree,free/reduced,none,married,regularly,yes,0,school_bus,5 - 10,70,72,74
502,female,group C,associate's degree,standard,completed,married,sometimes,yes,0,private,5 - 10,93,100,100
527,male,group C,,free/reduced,completed,married,,no,4,private,5 - 10,31,37,41
972,female,,some high school,standard,completed,single,sometimes,no,2,school_bus,> 10,63,70,73
397,male,group E,bachelor's degree,free/reduced,completed,married,sometimes,yes,1,private,> 10,85,73,80
639,female,group C,high school,free/reduced,none,single,sometimes,yes,2,school_bus,< 5,56,66,63
862,female,group E,associate's degree,free/reduced,none,married,sometimes,yes,3,school_bus,> 10,50,62,60
564,male,group C,high school,free/reduced,completed,married,regularly,yes,2,private,> 10,72,57,57
537,female,group A,some high school,standard,completed,divorced,regularly,no,1,,5 - 10,41,51,56
888,male,group D,some high school,standard,none,divorced,sometimes,yes,0,school_bus,5 - 10,63,62,58
617,male,group D,bachelor's degree,standard,none,,sometimes,no,3,,5 - 10,88,78,83
971,female,group E,some high school,free/reduced,none,single,sometimes,yes,4,private,> 10,62,65,63
717,male,group D,associate's degree,standard,completed,single,sometimes,no,2,private,5 - 10,59,52,56
442,male,group E,associate's degree,standard,completed,,sometimes,yes,3,school_bus,< 5,86,83,82
650,male,group C,associate's degree,standard,none,married,regularly,yes,4,school_bus,5 - 10,90,91,86
89,female,group C,high school,standard,completed,married,sometimes,yes,4,private,5 - 10,48,66,63
235,female,group C,associate's degree,standard,completed,single,regularly,yes,2,private,< 5,78,93,93
558,female,group D,master's degree,free/reduced,,divorced,sometimes,yes,1,school_bus,5 - 10,78,82,90
771,male,group C,,standard,none,divorced,regularly,yes,0,school_bus,5 - 10,71,65,64
453,female,group A,associate's degree,free/reduced,completed,married,regularly,no,1,school_bus,5 - 10,62,74,76
399,male,group D,master's degree,free/reduced,none,married,regularly,yes,0,school_bus,5 - 10,66,62,63
319,male,group B,some high school,free/reduced,none,married,sometimes,no,2,,5 - 10,71,66,70
411,female,group B,high school,standard,none,single,sometimes,yes,1,school_bus,5 - 10,72,73,75
460,male,group C,high school,standard,none,married,regularly,yes,0,school_bus,5 - 10,69,70,57
571,male,group C,master's degree,free/reduced,completed,married,sometimes,yes,1,school_bus,5 - 10,81,76,73
748,female,group B,high school,free/reduced,none,widowed,regularly,yes,3,school_bus,5 - 10,18,20,21
634,female,group E,some college,free/reduced,completed,married,regularly,no,1,school_bus,> 10,83,88,94
605,male,group C,some high school,standard,completed,widowed,sometimes,no,3,school_bus,5 - 10,75,76,73
856,female,group E,some high school,free/reduced,none,married,regularly,yes,1,school_bus,< 5,63,69,64
911,female,group C,some high school,free/reduced,none,married,regularly,no,3,,< 5,61,73,65
105,male,group D,some high school,free/reduced,completed,single,,yes,2,school_bus,< 5,68,70,65
315,male,,associate's degree,standard,none,single,sometimes,yes,1,school_bus,5 - 10,85,72,68
654,female,group D,some college,standard,completed,married,sometimes,no,1,private,5 - 10,84,99,97
398,male,group C,,standard,completed,single,regularly,yes,3,private,> 10,72,76,72
661,female,group C,some high school,free/reduced,none,married,regularly,,3,school_bus,5 - 10,66,66,70
62,female,group D,some college,free/reduced,none,married,regularly,yes,4,private,5 - 10,44,58,57
928,female,group B,some college,free/reduced,none,married,sometimes,no,4,school_bus,> 10,41,54,52
765,male,group C,master's degree,free/reduced,completed,married,regularly,no,3,private,5 - 10,63,66,69
519,female,group C,some high school,standard,completed,single,regularly,no,2,school_bus,5 - 10,60,75,78
68,male,group D,some college,standard,completed,married,regularly,no,4,school_bus,5 - 10,74,72,76
708,female,group C,some high school,free/reduced,none,married,sometimes,yes,1,private,< 5,49,64,58
